ID;Geslacht;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
30573444;Mannen;93 jaar;Gehuwd;GM0575;Noordwijk;2020;3
30573445;Mannen;93 jaar;Gehuwd;GM0575;Noordwijk;2021;4
30573478;Mannen;93 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
30573479;Mannen;93 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
30573818;Mannen;93 jaar;Gehuwd;GM0579;Oegstgeest;2020;7
30573819;Mannen;93 jaar;Gehuwd;GM0579;Oegstgeest;2021;6
30579258;Mannen;93 jaar;Gehuwd;GM1525;Teylingen;2020;8
30579259;Mannen;93 jaar;Gehuwd;GM1525;Teylingen;2021;3
30581604;Mannen;93 jaar;Gehuwd;GM0629;Wassenaar;2020;7
30581605;Mannen;93 jaar;Gehuwd;GM0629;Wassenaar;2021;4
30583542;Mannen;93 jaar;Gehuwd;GM0473;Zandvoort;2020;0
30583543;Mannen;93 jaar;Gehuwd;GM0473;Zandvoort;2021;4
30584086;Mannen;93 jaar;Gehuwd;GM0638;Zoeterwoude;2020;0
30584087;Mannen;93 jaar;Gehuwd;GM0638;Zoeterwoude;2021;1
30587078;Mannen;93 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;17
30587079;Mannen;93 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;15
30589696;Mannen;93 jaar;Verweduwd;GM0377;Bloemendaal;2020;7
30589697;Mannen;93 jaar;Verweduwd;GM0377;Bloemendaal;2021;8
30595238;Mannen;93 jaar;Verweduwd;GM0392;Haarlem;2020;16
30595239;Mannen;93 jaar;Verweduwd;GM0392;Haarlem;2021;25
30595272;Mannen;93 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30595273;Mannen;93 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30595306;Mannen;93 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;16
30595307;Mannen;93 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;10
30596020;Mannen;93 jaar;Verweduwd;GM0397;Heemstede;2020;5
30596021;Mannen;93 jaar;Verweduwd;GM0397;Heemstede;2021;6
30597006;Mannen;93 jaar;Verweduwd;GM0534;Hillegom;2020;1
30597007;Mannen;93 jaar;Verweduwd;GM0534;Hillegom;2021;3
30598128;Mannen;93 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;4
30598129;Mannen;93 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;3
30598298;Mannen;93 jaar;Verweduwd;GM0537;Katwijk;2020;5
30598299;Mannen;93 jaar;Verweduwd;GM0537;Katwijk;2021;9
30599352;Mannen;93 jaar;Verweduwd;GM0546;Leiden;2020;14
30599353;Mannen;93 jaar;Verweduwd;GM0546;Leiden;2021;12
30599386;Mannen;93 jaar;Verweduwd;GM0547;Leiderdorp;2020;2
30599387;Mannen;93 jaar;Verweduwd;GM0547;Leiderdorp;2021;3
30599454;Mannen;93 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;11
30599455;Mannen;93 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;13
30600066;Mannen;93 jaar;Verweduwd;GM0553;Lisse;2020;4
30600067;Mannen;93 jaar;Verweduwd;GM0553;Lisse;2021;3
30603636;Mannen;93 jaar;Verweduwd;GM0575;Noordwijk;2020;7
30603637;Mannen;93 jaar;Verweduwd;GM0575;Noordwijk;2021;4
30603670;Mannen;93 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
30603671;Mannen;93 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
30604010;Mannen;93 jaar;Verweduwd;GM0579;Oegstgeest;2020;3
30604011;Mannen;93 jaar;Verweduwd;GM0579;Oegstgeest;2021;7
30609450;Mannen;93 jaar;Verweduwd;GM1525;Teylingen;2020;5
30609451;Mannen;93 jaar;Verweduwd;GM1525;Teylingen;2021;2
30611796;Mannen;93 jaar;Verweduwd;GM0629;Wassenaar;2020;8
30611797;Mannen;93 jaar;Verweduwd;GM0629;Wassenaar;2021;5
30613734;Mannen;93 jaar;Verweduwd;GM0473;Zandvoort;2020;3
30613735;Mannen;93 jaar;Verweduwd;GM0473;Zandvoort;2021;6
30614278;Mannen;93 jaar;Verweduwd;GM0638;Zoeterwoude;2020;0
30614279;Mannen;93 jaar;Verweduwd;GM0638;Zoeterwoude;2021;3
30617270;Mannen;93 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;0
30617271;Mannen;93 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
30619888;Mannen;93 jaar;Gescheiden;GM0377;Bloemendaal;2020;1
30619889;Mannen;93 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
30625430;Mannen;93 jaar;Gescheiden;GM0392;Haarlem;2020;4
30625431;Mannen;93 jaar;Gescheiden;GM0392;Haarlem;2021;1
30625464;Mannen;93 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30625465;Mannen;93 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30625498;Mannen;93 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;1
30625499;Mannen;93 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;1
30626212;Mannen;93 jaar;Gescheiden;GM0397;Heemstede;2020;0
30626213;Mannen;93 jaar;Gescheiden;GM0397;Heemstede;2021;0
30627198;Mannen;93 jaar;Gescheiden;GM0534;Hillegom;2020;0
30627199;Mannen;93 jaar;Gescheiden;GM0534;Hillegom;2021;0
30628320;Mannen;93 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
30628321;Mannen;93 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
30628490;Mannen;93 jaar;Gescheiden;GM0537;Katwijk;2020;0
30628491;Mannen;93 jaar;Gescheiden;GM0537;Katwijk;2021;0
30629544;Mannen;93 jaar;Gescheiden;GM0546;Leiden;2020;3
30629545;Mannen;93 jaar;Gescheiden;GM0546;Leiden;2021;1
30629578;Mannen;93 jaar;Gescheiden;GM0547;Leiderdorp;2020;1
30629579;Mannen;93 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
30629646;Mannen;93 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;0
30629647;Mannen;93 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;3
30630258;Mannen;93 jaar;Gescheiden;GM0553;Lisse;2020;0
30630259;Mannen;93 jaar;Gescheiden;GM0553;Lisse;2021;0
30633828;Mannen;93 jaar;Gescheiden;GM0575;Noordwijk;2020;1
30633829;Mannen;93 jaar;Gescheiden;GM0575;Noordwijk;2021;0
30633862;Mannen;93 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
30633863;Mannen;93 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
30634202;Mannen;93 jaar;Gescheiden;GM0579;Oegstgeest;2020;1
30634203;Mannen;93 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
30639642;Mannen;93 jaar;Gescheiden;GM1525;Teylingen;2020;0
30639643;Mannen;93 jaar;Gescheiden;GM1525;Teylingen;2021;1
30641988;Mannen;93 jaar;Gescheiden;GM0629;Wassenaar;2020;0
30641989;Mannen;93 jaar;Gescheiden;GM0629;Wassenaar;2021;2
30643926;Mannen;93 jaar;Gescheiden;GM0473;Zandvoort;2020;0
30643927;Mannen;93 jaar;Gescheiden;GM0473;Zandvoort;2021;0
30644470;Mannen;93 jaar;Gescheiden;GM0638;Zoeterwoude;2020;0
30644471;Mannen;93 jaar;Gescheiden;GM0638;Zoeterwoude;2021;1
30677654;Mannen;94 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;1
30677655;Mannen;94 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;1
30680272;Mannen;94 jaar;Ongehuwd;GM0377;Bloemendaal;2020;0
30680273;Mannen;94 jaar;Ongehuwd;GM0377;Bloemendaal;2021;0
30685814;Mannen;94 jaar;Ongehuwd;GM0392;Haarlem;2020;1
30685815;Mannen;94 jaar;Ongehuwd;GM0392;Haarlem;2021;2
30685848;Mannen;94 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30685849;Mannen;94 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30685882;Mannen;94 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;0
30685883;Mannen;94 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;0
30686596;Mannen;94 jaar;Ongehuwd;GM0397;Heemstede;2020;1
30686597;Mannen;94 jaar;Ongehuwd;GM0397;Heemstede;2021;0
30687582;Mannen;94 jaar;Ongehuwd;GM0534;Hillegom;2020;0
30687583;Mannen;94 jaar;Ongehuwd;GM0534;Hillegom;2021;0
30688704;Mannen;94 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;0
30688705;Mannen;94 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;1
30688874;Mannen;94 jaar;Ongehuwd;GM0537;Katwijk;2020;1
30688875;Mannen;94 jaar;Ongehuwd;GM0537;Katwijk;2021;1
30689928;Mannen;94 jaar;Ongehuwd;GM0546;Leiden;2020;2
30689929;Mannen;94 jaar;Ongehuwd;GM0546;Leiden;2021;0
30689962;Mannen;94 jaar;Ongehuwd;GM0547;Leiderdorp;2020;0
30689963;Mannen;94 jaar;Ongehuwd;GM0547;Leiderdorp;2021;0
30690030;Mannen;94 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;1
30690031;Mannen;94 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;0
30690642;Mannen;94 jaar;Ongehuwd;GM0553;Lisse;2020;0
30690643;Mannen;94 jaar;Ongehuwd;GM0553;Lisse;2021;0
30694212;Mannen;94 jaar;Ongehuwd;GM0575;Noordwijk;2020;0
30694213;Mannen;94 jaar;Ongehuwd;GM0575;Noordwijk;2021;0
30694246;Mannen;94 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
30694247;Mannen;94 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
30694586;Mannen;94 jaar;Ongehuwd;GM0579;Oegstgeest;2020;0
30694587;Mannen;94 jaar;Ongehuwd;GM0579;Oegstgeest;2021;1
30700026;Mannen;94 jaar;Ongehuwd;GM1525;Teylingen;2020;0
30700027;Mannen;94 jaar;Ongehuwd;GM1525;Teylingen;2021;0
30702372;Mannen;94 jaar;Ongehuwd;GM0629;Wassenaar;2020;0
30702373;Mannen;94 jaar;Ongehuwd;GM0629;Wassenaar;2021;0
30704310;Mannen;94 jaar;Ongehuwd;GM0473;Zandvoort;2020;0
30704311;Mannen;94 jaar;Ongehuwd;GM0473;Zandvoort;2021;0
30704854;Mannen;94 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;0
30704855;Mannen;94 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;1
30707846;Mannen;94 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;4
30707847;Mannen;94 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;6
30710464;Mannen;94 jaar;Gehuwd;GM0377;Bloemendaal;2020;8
30710465;Mannen;94 jaar;Gehuwd;GM0377;Bloemendaal;2021;5
30716006;Mannen;94 jaar;Gehuwd;GM0392;Haarlem;2020;10
30716007;Mannen;94 jaar;Gehuwd;GM0392;Haarlem;2021;7
30716040;Mannen;94 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30716041;Mannen;94 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30716074;Mannen;94 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;6
30716075;Mannen;94 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;12
30716788;Mannen;94 jaar;Gehuwd;GM0397;Heemstede;2020;3
30716789;Mannen;94 jaar;Gehuwd;GM0397;Heemstede;2021;4
30717774;Mannen;94 jaar;Gehuwd;GM0534;Hillegom;2020;1
30717775;Mannen;94 jaar;Gehuwd;GM0534;Hillegom;2021;3
30718896;Mannen;94 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;1
30718897;Mannen;94 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;2
30719066;Mannen;94 jaar;Gehuwd;GM0537;Katwijk;2020;2
30719067;Mannen;94 jaar;Gehuwd;GM0537;Katwijk;2021;7
30720120;Mannen;94 jaar;Gehuwd;GM0546;Leiden;2020;11
30720121;Mannen;94 jaar;Gehuwd;GM0546;Leiden;2021;7
30720154;Mannen;94 jaar;Gehuwd;GM0547;Leiderdorp;2020;5
30720155;Mannen;94 jaar;Gehuwd;GM0547;Leiderdorp;2021;3
30720222;Mannen;94 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;6
30720223;Mannen;94 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;6
30720834;Mannen;94 jaar;Gehuwd;GM0553;Lisse;2020;1
30720835;Mannen;94 jaar;Gehuwd;GM0553;Lisse;2021;3
30724404;Mannen;94 jaar;Gehuwd;GM0575;Noordwijk;2020;5
30724405;Mannen;94 jaar;Gehuwd;GM0575;Noordwijk;2021;1
30724438;Mannen;94 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
30724439;Mannen;94 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
30724778;Mannen;94 jaar;Gehuwd;GM0579;Oegstgeest;2020;1
30724779;Mannen;94 jaar;Gehuwd;GM0579;Oegstgeest;2021;6
30730218;Mannen;94 jaar;Gehuwd;GM1525;Teylingen;2020;2
30730219;Mannen;94 jaar;Gehuwd;GM1525;Teylingen;2021;6
30732564;Mannen;94 jaar;Gehuwd;GM0629;Wassenaar;2020;6
30732565;Mannen;94 jaar;Gehuwd;GM0629;Wassenaar;2021;3
30734502;Mannen;94 jaar;Gehuwd;GM0473;Zandvoort;2020;4
30734503;Mannen;94 jaar;Gehuwd;GM0473;Zandvoort;2021;0
30735046;Mannen;94 jaar;Gehuwd;GM0638;Zoeterwoude;2020;0
30735047;Mannen;94 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
30738038;Mannen;94 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;11
30738039;Mannen;94 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;13
30740656;Mannen;94 jaar;Verweduwd;GM0377;Bloemendaal;2020;7
30740657;Mannen;94 jaar;Verweduwd;GM0377;Bloemendaal;2021;5
30746198;Mannen;94 jaar;Verweduwd;GM0392;Haarlem;2020;13
30746199;Mannen;94 jaar;Verweduwd;GM0392;Haarlem;2021;12
30746232;Mannen;94 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30746233;Mannen;94 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30746266;Mannen;94 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;16
30746267;Mannen;94 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;11
30746980;Mannen;94 jaar;Verweduwd;GM0397;Heemstede;2020;3
30746981;Mannen;94 jaar;Verweduwd;GM0397;Heemstede;2021;2
30747966;Mannen;94 jaar;Verweduwd;GM0534;Hillegom;2020;1
30747967;Mannen;94 jaar;Verweduwd;GM0534;Hillegom;2021;2
30749088;Mannen;94 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;4
30749089;Mannen;94 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;3
30749258;Mannen;94 jaar;Verweduwd;GM0537;Katwijk;2020;4
30749259;Mannen;94 jaar;Verweduwd;GM0537;Katwijk;2021;5
30750312;Mannen;94 jaar;Verweduwd;GM0546;Leiden;2020;11
30750313;Mannen;94 jaar;Verweduwd;GM0546;Leiden;2021;14
30750346;Mannen;94 jaar;Verweduwd;GM0547;Leiderdorp;2020;2
30750347;Mannen;94 jaar;Verweduwd;GM0547;Leiderdorp;2021;3
30750414;Mannen;94 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;10
30750415;Mannen;94 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;7
30751026;Mannen;94 jaar;Verweduwd;GM0553;Lisse;2020;1
30751027;Mannen;94 jaar;Verweduwd;GM0553;Lisse;2021;3
30754596;Mannen;94 jaar;Verweduwd;GM0575;Noordwijk;2020;3
30754597;Mannen;94 jaar;Verweduwd;GM0575;Noordwijk;2021;7
30754630;Mannen;94 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
30754631;Mannen;94 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
30754970;Mannen;94 jaar;Verweduwd;GM0579;Oegstgeest;2020;6
30754971;Mannen;94 jaar;Verweduwd;GM0579;Oegstgeest;2021;2
30760410;Mannen;94 jaar;Verweduwd;GM1525;Teylingen;2020;5
30760411;Mannen;94 jaar;Verweduwd;GM1525;Teylingen;2021;3
30762756;Mannen;94 jaar;Verweduwd;GM0629;Wassenaar;2020;4
30762757;Mannen;94 jaar;Verweduwd;GM0629;Wassenaar;2021;5
30764694;Mannen;94 jaar;Verweduwd;GM0473;Zandvoort;2020;1
30764695;Mannen;94 jaar;Verweduwd;GM0473;Zandvoort;2021;3
30765238;Mannen;94 jaar;Verweduwd;GM0638;Zoeterwoude;2020;1
30765239;Mannen;94 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
30768230;Mannen;94 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;0
30768231;Mannen;94 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
30770848;Mannen;94 jaar;Gescheiden;GM0377;Bloemendaal;2020;0
30770849;Mannen;94 jaar;Gescheiden;GM0377;Bloemendaal;2021;1
30776390;Mannen;94 jaar;Gescheiden;GM0392;Haarlem;2020;2
30776391;Mannen;94 jaar;Gescheiden;GM0392;Haarlem;2021;4
30776424;Mannen;94 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30776425;Mannen;94 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30776458;Mannen;94 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;0
30776459;Mannen;94 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;1
30777172;Mannen;94 jaar;Gescheiden;GM0397;Heemstede;2020;2
30777173;Mannen;94 jaar;Gescheiden;GM0397;Heemstede;2021;0
30778158;Mannen;94 jaar;Gescheiden;GM0534;Hillegom;2020;0
30778159;Mannen;94 jaar;Gescheiden;GM0534;Hillegom;2021;0
30779280;Mannen;94 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
30779281;Mannen;94 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
30779450;Mannen;94 jaar;Gescheiden;GM0537;Katwijk;2020;0
30779451;Mannen;94 jaar;Gescheiden;GM0537;Katwijk;2021;0
30780504;Mannen;94 jaar;Gescheiden;GM0546;Leiden;2020;1
30780505;Mannen;94 jaar;Gescheiden;GM0546;Leiden;2021;2
30780538;Mannen;94 jaar;Gescheiden;GM0547;Leiderdorp;2020;0
30780539;Mannen;94 jaar;Gescheiden;GM0547;Leiderdorp;2021;1
30780606;Mannen;94 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;1
30780607;Mannen;94 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
30781218;Mannen;94 jaar;Gescheiden;GM0553;Lisse;2020;0
30781219;Mannen;94 jaar;Gescheiden;GM0553;Lisse;2021;0
30784788;Mannen;94 jaar;Gescheiden;GM0575;Noordwijk;2020;0
30784789;Mannen;94 jaar;Gescheiden;GM0575;Noordwijk;2021;0
30784822;Mannen;94 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
30784823;Mannen;94 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
30785162;Mannen;94 jaar;Gescheiden;GM0579;Oegstgeest;2020;0
30785163;Mannen;94 jaar;Gescheiden;GM0579;Oegstgeest;2021;1
30790602;Mannen;94 jaar;Gescheiden;GM1525;Teylingen;2020;0
30790603;Mannen;94 jaar;Gescheiden;GM1525;Teylingen;2021;0
30792948;Mannen;94 jaar;Gescheiden;GM0629;Wassenaar;2020;0
30792949;Mannen;94 jaar;Gescheiden;GM0629;Wassenaar;2021;0
30794886;Mannen;94 jaar;Gescheiden;GM0473;Zandvoort;2020;1
30794887;Mannen;94 jaar;Gescheiden;GM0473;Zandvoort;2021;0
30795430;Mannen;94 jaar;Gescheiden;GM0638;Zoeterwoude;2020;0
30795431;Mannen;94 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
30828614;Mannen;95 jaar of ouder;Ongehuwd;GM0484;Alphen aan den Rijn;2020;1
30828615;Mannen;95 jaar of ouder;Ongehuwd;GM0484;Alphen aan den Rijn;2021;2
30831232;Mannen;95 jaar of ouder;Ongehuwd;GM0377;Bloemendaal;2020;0
30831233;Mannen;95 jaar of ouder;Ongehuwd;GM0377;Bloemendaal;2021;0
30836774;Mannen;95 jaar of ouder;Ongehuwd;GM0392;Haarlem;2020;1
30836775;Mannen;95 jaar of ouder;Ongehuwd;GM0392;Haarlem;2021;2
30836808;Mannen;95 jaar of ouder;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30836809;Mannen;95 jaar of ouder;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30836842;Mannen;95 jaar of ouder;Ongehuwd;GM0394;Haarlemmermeer;2020;0
30836843;Mannen;95 jaar of ouder;Ongehuwd;GM0394;Haarlemmermeer;2021;0
30837556;Mannen;95 jaar of ouder;Ongehuwd;GM0397;Heemstede;2020;1
30837557;Mannen;95 jaar of ouder;Ongehuwd;GM0397;Heemstede;2021;2
30838542;Mannen;95 jaar of ouder;Ongehuwd;GM0534;Hillegom;2020;1
30838543;Mannen;95 jaar of ouder;Ongehuwd;GM0534;Hillegom;2021;0
30839664;Mannen;95 jaar of ouder;Ongehuwd;GM1884;Kaag en Braassem;2020;0
30839665;Mannen;95 jaar of ouder;Ongehuwd;GM1884;Kaag en Braassem;2021;0
30839834;Mannen;95 jaar of ouder;Ongehuwd;GM0537;Katwijk;2020;0
30839835;Mannen;95 jaar of ouder;Ongehuwd;GM0537;Katwijk;2021;0
30840888;Mannen;95 jaar of ouder;Ongehuwd;GM0546;Leiden;2020;0
30840889;Mannen;95 jaar of ouder;Ongehuwd;GM0546;Leiden;2021;1
30840922;Mannen;95 jaar of ouder;Ongehuwd;GM0547;Leiderdorp;2020;0
30840923;Mannen;95 jaar of ouder;Ongehuwd;GM0547;Leiderdorp;2021;1
30840990;Mannen;95 jaar of ouder;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;2
30840991;Mannen;95 jaar of ouder;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;1
30841602;Mannen;95 jaar of ouder;Ongehuwd;GM0553;Lisse;2020;0
30841603;Mannen;95 jaar of ouder;Ongehuwd;GM0553;Lisse;2021;0
30845172;Mannen;95 jaar of ouder;Ongehuwd;GM0575;Noordwijk;2020;0
30845173;Mannen;95 jaar of ouder;Ongehuwd;GM0575;Noordwijk;2021;0
30845206;Mannen;95 jaar of ouder;Ongehuwd;GM0576;Noordwijkerhout;2020;0
30845207;Mannen;95 jaar of ouder;Ongehuwd;GM0576;Noordwijkerhout;2021;0
30845546;Mannen;95 jaar of ouder;Ongehuwd;GM0579;Oegstgeest;2020;0
30845547;Mannen;95 jaar of ouder;Ongehuwd;GM0579;Oegstgeest;2021;0
30850986;Mannen;95 jaar of ouder;Ongehuwd;GM1525;Teylingen;2020;2
30850987;Mannen;95 jaar of ouder;Ongehuwd;GM1525;Teylingen;2021;1
30853332;Mannen;95 jaar of ouder;Ongehuwd;GM0629;Wassenaar;2020;1
30853333;Mannen;95 jaar of ouder;Ongehuwd;GM0629;Wassenaar;2021;1
30855270;Mannen;95 jaar of ouder;Ongehuwd;GM0473;Zandvoort;2020;0
30855271;Mannen;95 jaar of ouder;Ongehuwd;GM0473;Zandvoort;2021;0
30855814;Mannen;95 jaar of ouder;Ongehuwd;GM0638;Zoeterwoude;2020;0
30855815;Mannen;95 jaar of ouder;Ongehuwd;GM0638;Zoeterwoude;2021;0
30858806;Mannen;95 jaar of ouder;Gehuwd;GM0484;Alphen aan den Rijn;2020;7
30858807;Mannen;95 jaar of ouder;Gehuwd;GM0484;Alphen aan den Rijn;2021;7
30861424;Mannen;95 jaar of ouder;Gehuwd;GM0377;Bloemendaal;2020;6
30861425;Mannen;95 jaar of ouder;Gehuwd;GM0377;Bloemendaal;2021;10
30866966;Mannen;95 jaar of ouder;Gehuwd;GM0392;Haarlem;2020;21
30866967;Mannen;95 jaar of ouder;Gehuwd;GM0392;Haarlem;2021;17
30867000;Mannen;95 jaar of ouder;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30867001;Mannen;95 jaar of ouder;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30867034;Mannen;95 jaar of ouder;Gehuwd;GM0394;Haarlemmermeer;2020;7
30867035;Mannen;95 jaar of ouder;Gehuwd;GM0394;Haarlemmermeer;2021;8
30867748;Mannen;95 jaar of ouder;Gehuwd;GM0397;Heemstede;2020;1
30867749;Mannen;95 jaar of ouder;Gehuwd;GM0397;Heemstede;2021;3
30868734;Mannen;95 jaar of ouder;Gehuwd;GM0534;Hillegom;2020;2
30868735;Mannen;95 jaar of ouder;Gehuwd;GM0534;Hillegom;2021;3
30869856;Mannen;95 jaar of ouder;Gehuwd;GM1884;Kaag en Braassem;2020;1
30869857;Mannen;95 jaar of ouder;Gehuwd;GM1884;Kaag en Braassem;2021;1
30870026;Mannen;95 jaar of ouder;Gehuwd;GM0537;Katwijk;2020;4
30870027;Mannen;95 jaar of ouder;Gehuwd;GM0537;Katwijk;2021;3
30871080;Mannen;95 jaar of ouder;Gehuwd;GM0546;Leiden;2020;7
30871081;Mannen;95 jaar of ouder;Gehuwd;GM0546;Leiden;2021;10
30871114;Mannen;95 jaar of ouder;Gehuwd;GM0547;Leiderdorp;2020;4
30871115;Mannen;95 jaar of ouder;Gehuwd;GM0547;Leiderdorp;2021;6
30871182;Mannen;95 jaar of ouder;Gehuwd;GM1916;Leidschendam-Voorburg;2020;10
30871183;Mannen;95 jaar of ouder;Gehuwd;GM1916;Leidschendam-Voorburg;2021;8
30871794;Mannen;95 jaar of ouder;Gehuwd;GM0553;Lisse;2020;2
30871795;Mannen;95 jaar of ouder;Gehuwd;GM0553;Lisse;2021;1
30875364;Mannen;95 jaar of ouder;Gehuwd;GM0575;Noordwijk;2020;0
30875365;Mannen;95 jaar of ouder;Gehuwd;GM0575;Noordwijk;2021;4
30875398;Mannen;95 jaar of ouder;Gehuwd;GM0576;Noordwijkerhout;2020;0
30875399;Mannen;95 jaar of ouder;Gehuwd;GM0576;Noordwijkerhout;2021;0
30875738;Mannen;95 jaar of ouder;Gehuwd;GM0579;Oegstgeest;2020;1
30875739;Mannen;95 jaar of ouder;Gehuwd;GM0579;Oegstgeest;2021;2
30881178;Mannen;95 jaar of ouder;Gehuwd;GM1525;Teylingen;2020;7
30881179;Mannen;95 jaar of ouder;Gehuwd;GM1525;Teylingen;2021;6
30883524;Mannen;95 jaar of ouder;Gehuwd;GM0629;Wassenaar;2020;8
30883525;Mannen;95 jaar of ouder;Gehuwd;GM0629;Wassenaar;2021;11
30885462;Mannen;95 jaar of ouder;Gehuwd;GM0473;Zandvoort;2020;1
30885463;Mannen;95 jaar of ouder;Gehuwd;GM0473;Zandvoort;2021;4
30886006;Mannen;95 jaar of ouder;Gehuwd;GM0638;Zoeterwoude;2020;0
30886007;Mannen;95 jaar of ouder;Gehuwd;GM0638;Zoeterwoude;2021;0
30888998;Mannen;95 jaar of ouder;Verweduwd;GM0484;Alphen aan den Rijn;2020;18
